District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Mancherial,Vemanpalle,16-Feb-23,0,16.0,86.1
Mancherial,Vemanpalle,17-Feb-23,0,18.4,77.2
Mancherial,Vemanpalle,18-Feb-23,0,19.5,97.0
Mancherial,Vemanpalle,19-Feb-23,0,21.9,100.0
Mancherial,Vemanpalle,20-Feb-23,0,27.3,100.0
Mancherial,Vemanpalle,21-Feb-23,0,21.0,100.0
Mancherial,Vemanpalle,22-Feb-23,0,16.4,99.8
Mancherial,Vemanpalle,23-Feb-23,0,18.8,98.1
Mancherial,Vemanpalle,24-Feb-23,0,26.1,100.0
Mancherial,Vemanpalle,25-Feb-23,0,13.6,100.0
Mancherial,Vemanpalle,26-Feb-23,0,12.3,92.9
Mancherial,Vemanpalle,27-Feb-23,0,17.5,95.6
Mancherial,Vemanpalle,28-Feb-23,0,24.7,88.1
Medak,Alladurg,02-Apr-23,0,16.7,67.8
Medak,Alladurg,02-Aug-23,0,28.1,100.0
Medak,Alladurg,02-Dec-23,0,7.4,63.0
Medak,Alladurg,02-Feb-23,0,39.1,100.0
Medak,Alladurg,02-Jan-23,0,35.8,100.0
Medak,Alladurg,02-Jul-23,0,16.9,93.4
Medak,Alladurg,02-Jun-23,0,14.5,77.9
Medak,Alladurg,02-Mar-23,0,24.7,85.9
Medak,Alladurg,02-May-23,0,15.7,74.8
Medak,Alladurg,02-Nov-23,0,12.1,71.9
Medak,Alladurg,02-Oct-23,0,16.9,73.8
Medak,Alladurg,02-Sep-23,0,23.1,89.6
Medak,Alladurg,13-Feb-23,0,14.7,78.3
Medak,Alladurg,14-Feb-23,0,12.7,66.0
Medak,Alladurg,15-Feb-23,0,9.7,70.2
Medak,Alladurg,16-Feb-23,0,8.6,69.9
Medak,Alladurg,17-Feb-23,0,11.7,67.3
Medak,Alladurg,18-Feb-23,0,11.1,73.8
Medak,Alladurg,19-Feb-23,0,15.7,99.9
Medak,Alladurg,20-Feb-23,0,21.9,99.9
Medak,Alladurg,21-Feb-23,0,13.5,78.4
Medak,Alladurg,22-Feb-23,0,8.6,74.2
Medak,Alladurg,23-Feb-23,0,10.0,71.4
Medak,Alladurg,24-Feb-23,0,7.4,77.2
Medak,Alladurg,25-Feb-23,0,9.9,78.3
Medak,Alladurg,26-Feb-23,0,7.4,68.5
Medak,Alladurg,27-Feb-23,0,6.8,65.5
Medak,Alladurg,28-Feb-23,0,10.4,72.8
Medak,Chegunta,02-Apr-23,0,20.5,77.2
Medak,Chegunta,02-Aug-23,0,32.3,90.2
Medak,Chegunta,02-Dec-23,0,21.6,75.3
Medak,Chegunta,02-Feb-23,0,48.5,84.3
Medak,Chegunta,02-Jan-23,0,43.7,85.0
Medak,Chegunta,02-Jul-23,0,33.2,84.4
Medak,Chegunta,02-Jun-23,0,23.5,75.0
Medak,Chegunta,02-Mar-23,0,29.2,95.2
Medak,Chegunta,02-May-23,0,27.0,81.3
Medak,Chegunta,02-Nov-23,0,16.0,77.5
Medak,Chegunta,02-Oct-23,0,22.7,73.1
Medak,Chegunta,02-Sep-23,0,34.6,91.8
Medak,Chegunta,13-Feb-23,0,18.6,88.9
Medak,Chegunta,14-Feb-23,0,19.2,74.4
Medak,Chegunta,15-Feb-23,0,21.8,83.3
Medak,Chegunta,16-Feb-23,0,12.0,75.6
Medak,Chegunta,17-Feb-23,0,20.7,83.1
Medak,Chegunta,18-Feb-23,0,22.1,77.4
Medak,Chegunta,19-Feb-23,0,30.8,89.5
Medak,Chegunta,20-Feb-23,0,34.8,89.9
Medak,Chegunta,21-Feb-23,0,22.2,83.1
Medak,Chegunta,22-Feb-23,0,24.2,75.7
Medak,Chegunta,23-Feb-23,0,18.6,74.9
Medak,Chegunta,24-Feb-23,0,21.1,75.5
Medak,Chegunta,25-Feb-23,0,20.7,81.9
Medak,Chegunta,26-Feb-23,0,13.0,61.9
Medak,Chegunta,27-Feb-23,0,13.9,82.3
Medak,Chegunta,28-Feb-23,0,20.5,68.6
Medak,Chilipched,02-Apr-23,0,26.0,99.2
Medak,Chilipched,02-Aug-23,0,38.8,99.6
Medak,Chilipched,02-Dec-23,0,20.4,97.2
Medak,Chilipched,02-Feb-23,0,49.1,100.0
Medak,Chilipched,02-Jan-23,0,45.7,98.8
Medak,Chilipched,02-Jul-23,0,26.7,97.5
Medak,Chilipched,02-Jun-23,0,24.7,94.3
Medak,Chilipched,02-Mar-23,0,32.0,100.0
Medak,Chilipched,02-May-23,0,26.2,97.8
Medak,Chilipched,02-Nov-23,0,23.0,91.8
Medak,Chilipched,02-Oct-23,0,24.5,98.8
Medak,Chilipched,02-Sep-23,0,35.5,99.9
Medak,Chilipched,13-Feb-23,0,23.0,98.5
Medak,Chilipched,14-Feb-23,0,22.4,96.9
Medak,Chilipched,15-Feb-23,0,19.4,97.1
Medak,Chilipched,16-Feb-23,0,36.4,96.8
Medak,Chilipched,17-Feb-23,0,38.4,97.1
Medak,Chilipched,18-Feb-23,0,22.8,97.6
Medak,Chilipched,19-Feb-23,0,27.0,99.2
Medak,Chilipched,20-Feb-23,0,33.7,100.0
Medak,Chilipched,21-Feb-23,0,25.7,96.5
Medak,Chilipched,22-Feb-23,0,21.6,89.8
Medak,Chilipched,23-Feb-23,0,37.2,96.5
Medak,Chilipched,24-Feb-23,0,39.5,99.2
Medak,Chilipched,25-Feb-23,0,22.2,94.8
Medak,Chilipched,26-Feb-23,0,19.6,90.0
Medak,Chilipched,27-Feb-23,0,34.3,92.1
Medak,Chilipched,28-Feb-23,0,38.2,89.8
Medak,Havelighanpur,02-Apr-23,0,15.2,100.0
Medak,Havelighanpur,02-Aug-23,0,33.4,100.0
Medak,Havelighanpur,02-Dec-23,0,17.9,96.2
Medak,Havelighanpur,02-Feb-23,0,44.7,100.0
Medak,Havelighanpur,02-Jan-23,0,44.6,100.0
Medak,Havelighanpur,02-Jul-23,0,19.9,100.0
Medak,Havelighanpur,02-Jun-23,0,25.0,92.8
Medak,Havelighanpur,02-Mar-23,0,30.5,100.0
Medak,Havelighanpur,02-May-23,0,25.4,100.0
Medak,Havelighanpur,02-Nov-23,0,28.9,100.0
Medak,Havelighanpur,02-Oct-23,0,27.9,100.0
Medak,Havelighanpur,02-Sep-23,0,41.9,100.0
Medak,Havelighanpur,13-Feb-23,0,22.5,87.5
Medak,Havelighanpur,14-Feb-23,0,13.3,100.0
Medak,Havelighanpur,15-Feb-23,0,17.9,100.0
Medak,Havelighanpur,16-Feb-23,0,11.0,100.0
Medak,Havelighanpur,17-Feb-23,0,14.7,100.0
Medak,Havelighanpur,18-Feb-23,0,16.7,100.0
Medak,Havelighanpur,19-Feb-23,0,31.0,100.0
Medak,Havelighanpur,20-Feb-23,0,34.8,100.0
Medak,Havelighanpur,21-Feb-23,0,25.0,100.0
Medak,Havelighanpur,22-Feb-23,0,22.7,100.0
Medak,Havelighanpur,23-Feb-23,0,14.9,100.0
Medak,Havelighanpur,24-Feb-23,0,30.3,100.0
Medak,Havelighanpur,25-Feb-23,0,26.3,98.1
Medak,Havelighanpur,26-Feb-23,0,20.5,98.6
Medak,Havelighanpur,27-Feb-23,0,11.8,98.1
Medak,Havelighanpur,28-Feb-23,0,24.8,94.3
Medak,Kowdipalle,02-Apr-23,0,26.0,99.2
Medak,Kowdipalle,02-Aug-23,0,31.8,99.1
Medak,Kowdipalle,02-Dec-23,0,19.1,94.4
Medak,Kowdipalle,02-Feb-23,0,43.7,100.0
Medak,Kowdipalle,02-Jan-23,0,41.0,98.8
Medak,Kowdipalle,02-Jul-23,0,25.5,94.9
Medak,Kowdipalle,02-Jun-23,0,23.5,88.7
Medak,Kowdipalle,02-Mar-23,0,32.0,100.0
Medak,Kowdipalle,02-May-23,0,25.1,95.6
Medak,Kowdipalle,02-Nov-23,0,22.1,84.3
Medak,Kowdipalle,02-Oct-23,0,22.4,97.5
Medak,Kowdipalle,02-Sep-23,0,31.8,99.8
Medak,Kowdipalle,13-Feb-23,0,21.4,97.0
Medak,Kowdipalle,14-Feb-23,0,20.3,93.9
Medak,Kowdipalle,15-Feb-23,0,18.0,94.1
Medak,Kowdipalle,16-Feb-23,0,17.2,93.7
Medak,Kowdipalle,17-Feb-23,0,19.1,94.1
Medak,Kowdipalle,18-Feb-23,0,21.0,95.1
Medak,Kowdipalle,19-Feb-23,0,25.3,98.3
Medak,Kowdipalle,20-Feb-23,0,32.4,100.0
Medak,Kowdipalle,21-Feb-23,0,24.0,93.0
Medak,Kowdipalle,22-Feb-23,0,20.1,85.8
Medak,Kowdipalle,23-Feb-23,0,19.8,93.0
Medak,Kowdipalle,24-Feb-23,0,20.8,98.3
Medak,Kowdipalle,25-Feb-23,0,22.0,89.6
Medak,Kowdipalle,26-Feb-23,0,18.1,80.5
Medak,Kowdipalle,27-Feb-23,0,17.1,84.2
Medak,Kowdipalle,28-Feb-23,0,25.0,84.8
Medak,Kulcharam,02-Apr-23,0,36.4,97.6
Medak,Kulcharam,02-Aug-23,0,27.4,94.9
Medak,Kulcharam,02-Dec-23,0,15.7,91.9
Medak,Kulcharam,02-Feb-23,0,55.5,97.6
Medak,Kulcharam,02-Jan-23,0,40.0,100.0
Medak,Kulcharam,02-Jul-23,0,21.7,95.2
Medak,Kulcharam,02-Jun-23,0,20.5,88.3
Medak,Kulcharam,02-Mar-23,0,44.4,98.7
Medak,Kulcharam,02-May-23,0,23.0,94.2
Medak,Kulcharam,02-Nov-23,0,18.9,85.1
Medak,Kulcharam,02-Oct-23,0,18.2,91.2
Medak,Kulcharam,02-Sep-23,0,29.2,96.6
Medak,Kulcharam,13-Feb-23,0,18.2,91.9
Medak,Kulcharam,14-Feb-23,0,16.1,93.4
Medak,Kulcharam,15-Feb-23,0,13.7,94.0
Medak,Kulcharam,16-Feb-23,0,13.0,88.4
Medak,Kulcharam,17-Feb-23,0,18.0,89.3
Medak,Kulcharam,18-Feb-23,0,17.4,91.4
Medak,Kulcharam,19-Feb-23,0,22.0,96.6
Medak,Kulcharam,20-Feb-23,0,29.9,97.0
Medak,Kulcharam,21-Feb-23,0,20.5,94.4
Medak,Kulcharam,22-Feb-23,0,16.3,92.1
Medak,Kulcharam,23-Feb-23,0,15.7,89.1
Medak,Kulcharam,24-Feb-23,0,19.9,94.0
Medak,Kulcharam,25-Feb-23,0,19.5,84.9
Medak,Kulcharam,26-Feb-23,0,13.8,81.9
Medak,Kulcharam,27-Feb-23,0,13.2,91.2
Medak,Kulcharam,28-Feb-23,0,21.7,89.9
Medak,Manoharabad,02-Apr-23,0,18.0,83.4
Medak,Manoharabad,02-Aug-23,0,35.2,94.6
Medak,Manoharabad,02-Dec-23,0,10.7,80.5
Medak,Manoharabad,02-Feb-23,0,47.5,98.4
Medak,Manoharabad,02-Jan-23,0,45.3,100.0
Medak,Manoharabad,02-Jul-23,0,23.9,96.1
Medak,Manoharabad,02-Jun-23,0,18.5,80.0
Medak,Manoharabad,02-Mar-23,0,33.3,88.9
Medak,Manoharabad,02-May-23,0,21.8,84.1
Medak,Manoharabad,02-Nov-23,0,13.8,68.3
Medak,Manoharabad,02-Oct-23,0,20.5,83.8
Medak,Manoharabad,02-Sep-23,0,35.1,99.9
Medak,Manoharabad,13-Feb-23,0,17.1,78.1
Medak,Manoharabad,14-Feb-23,0,14.2,81.0
Medak,Manoharabad,15-Feb-23,0,11.0,73.6
Medak,Manoharabad,16-Feb-23,0,10.5,79.0
Medak,Manoharabad,17-Feb-23,0,12.5,78.4
Medak,Manoharabad,18-Feb-23,0,14.4,88.2
Medak,Manoharabad,19-Feb-23,0,21.2,100.0
Medak,Manoharabad,20-Feb-23,0,36.4,100.0
Medak,Manoharabad,21-Feb-23,0,25.2,77.6
Medak,Manoharabad,22-Feb-23,0,13.1,72.7
Medak,Manoharabad,23-Feb-23,0,12.7,71.6
Medak,Manoharabad,24-Feb-23,0,14.4,90.4
Medak,Manoharabad,25-Feb-23,0,11.8,82.7
Medak,Manoharabad,26-Feb-23,0,9.2,81.2
Medak,Manoharabad,27-Feb-23,0,9.9,83.6
Medak,Manoharabad,28-Feb-23,0,13.8,71.0
Medak,Masaipet,02-Apr-23,0,24.1,82.0
Medak,Masaipet,02-Aug-23,0,31.2,81.9
Medak,Masaipet,02-Dec-23,0,18.0,82.8
Medak,Masaipet,02-Feb-23,0,42.1,80.9
Medak,Masaipet,02-Jan-23,0,40.2,80.3
Medak,Masaipet,02-Jul-23,0,26.2,79.6
Medak,Masaipet,02-Jun-23,0,25.0,72.8
Medak,Masaipet,02-Mar-23,0,29.1,81.7
Medak,Masaipet,02-May-23,0,26.5,81.0
Medak,Masaipet,02-Nov-23,0,20.5,76.2
Medak,Masaipet,02-Oct-23,0,23.8,79.0
Medak,Masaipet,02-Sep-23,0,32.3,86.4
Medak,Masaipet,13-Feb-23,0,25.2,48.2
Medak,Masaipet,14-Feb-23,0,21.7,81.4
Medak,Masaipet,15-Feb-23,0,18.3,81.1
Medak,Masaipet,16-Feb-23,0,16.6,81.1
Medak,Masaipet,17-Feb-23,0,19.2,80.3
Medak,Masaipet,18-Feb-23,0,23.5,74.5
Medak,Masaipet,19-Feb-23,0,28.1,85.3
Medak,Masaipet,20-Feb-23,0,33.1,86.2
Medak,Masaipet,21-Feb-23,0,26.4,82.5
Medak,Masaipet,22-Feb-23,0,19.3,75.3
Medak,Masaipet,23-Feb-23,0,19.4,75.9
Medak,Masaipet,24-Feb-23,0,20.0,77.2
Medak,Masaipet,25-Feb-23,0,19.1,74.9
Medak,Masaipet,26-Feb-23,0,14.5,65.4
Medak,Masaipet,27-Feb-23,0,15.5,73.3
Medak,Masaipet,28-Feb-23,0,17.8,53.7
Medak,Medak,02-Apr-23,0,20.0,99.9
Medak,Medak,02-Aug-23,0,29.8,99.9
Medak,Medak,02-Dec-23,0,16.4,99.9
Medak,Medak,02-Feb-23,0,60.3,100.0
Medak,Medak,02-Jan-23,0,42.3,100.0
Medak,Medak,02-Jul-23,0,23.1,100.0
Medak,Medak,02-Jun-23,0,22.3,99.9
Medak,Medak,02-Mar-23,0,39.8,100.0
Medak,Medak,02-May-23,0,23.7,99.9
Medak,Medak,02-Nov-23,0,18.8,99.9
Medak,Medak,02-Oct-23,0,22.1,99.9
Medak,Medak,02-Sep-23,0,36.5,99.9
Medak,Medak,13-Feb-23,0,20.7,83.0
Medak,Medak,14-Feb-23,0,17.2,99.9
Medak,Medak,15-Feb-23,0,14.3,99.9
Medak,Medak,16-Feb-23,0,14.1,99.9
Medak,Medak,17-Feb-23,0,16.7,99.9
Medak,Medak,18-Feb-23,0,17.0,97.1
Medak,Medak,19-Feb-23,0,23.1,99.9
Medak,Medak,20-Feb-23,0,31.6,99.9
Medak,Medak,21-Feb-23,0,21.4,99.9
Medak,Medak,22-Feb-23,0,17.5,95.5
Medak,Medak,23-Feb-23,0,20.1,99.9
Medak,Medak,24-Feb-23,0,23.4,99.9
Medak,Medak,25-Feb-23,0,19.1,99.9
Medak,Medak,26-Feb-23,0,15.5,95.1
Medak,Medak,27-Feb-23,0,13.8,96.1
Medak,Medak,28-Feb-23,0,19.6,95.5
Medak,Narsapur,02-Apr-23,0,26.3,88.1
Medak,Narsapur,02-Aug-23,0,37.3,95.5
Medak,Narsapur,02-Dec-23,0,23.5,88.3
Medak,Narsapur,02-Feb-23,0,41.8,91.5
Medak,Narsapur,02-Jan-23,0,36.1,94.5
Medak,Narsapur,02-Jul-23,0,30.0,91.1
Medak,Narsapur,02-Jun-23,0,24.4,82.4
Medak,Narsapur,02-Mar-23,0,33.8,90.2
Medak,Narsapur,02-May-23,0,27.1,88.8
Medak,Narsapur,02-Nov-23,0,20.6,87.1
Medak,Narsapur,02-Oct-23,0,22.6,88.1
Medak,Narsapur,02-Sep-23,0,35.0,98.8
Medak,Narsapur,13-Feb-23,0,17.7,92.0
Medak,Narsapur,14-Feb-23,0,19.0,89.3
Medak,Narsapur,15-Feb-23,0,14.5,95.7
Medak,Narsapur,16-Feb-23,0,22.1,94.8
Medak,Narsapur,17-Feb-23,0,24.4,86.7
Medak,Narsapur,18-Feb-23,0,24.6,89.5
Medak,Narsapur,19-Feb-23,0,30.8,98.0
Medak,Narsapur,20-Feb-23,0,32.7,98.8
Medak,Narsapur,21-Feb-23,0,27.3,94.2
Medak,Narsapur,22-Feb-23,0,19.4,89.6
Medak,Narsapur,23-Feb-23,0,20.1,94.2
Medak,Narsapur,24-Feb-23,0,23.9,96.5
Medak,Narsapur,25-Feb-23,0,20.1,90.5
Medak,Narsapur,26-Feb-23,0,16.7,86.7
Medak,Narsapur,27-Feb-23,0,15.3,83.2
Medak,Narsapur,28-Feb-23,0,25.0,82.8
Medak,Narsingi,02-Apr-23,0,17.1,100.0
Medak,Narsingi,02-Aug-23,0,36.8,100.0
Medak,Narsingi,02-Dec-23,0,11.5,89.6
Medak,Narsingi,02-Feb-23,0,50.0,100.0
Medak,Narsingi,02-Jan-23,0,43.7,100.0
Medak,Narsingi,02-Jul-23,0,29.3,100.0
Medak,Narsingi,02-Jun-23,0,19.1,85.3
Medak,Narsingi,02-Mar-23,0,28.7,100.0
Medak,Narsingi,02-May-23,0,18.6,95.6
Medak,Narsingi,02-Nov-23,0,14.0,94.6
Medak,Narsingi,02-Oct-23,0,18.6,88.9
Medak,Narsingi,02-Sep-23,0,33.2,100.0
Medak,Narsingi,13-Feb-23,0,18.6,90.4
Medak,Narsingi,14-Feb-23,0,14.4,81.4
Medak,Narsingi,15-Feb-23,0,12.0,96.6
Medak,Narsingi,16-Feb-23,0,11.9,87.5
Medak,Narsingi,17-Feb-23,0,12.7,91.6
Medak,Narsingi,18-Feb-23,0,18.6,92.3
Medak,Narsingi,19-Feb-23,0,25.9,100.0
Medak,Narsingi,20-Feb-23,0,33.9,100.0
Medak,Narsingi,21-Feb-23,0,16.8,100.0
Medak,Narsingi,22-Feb-23,0,12.2,90.0
Medak,Narsingi,23-Feb-23,0,16.1,100.0
Medak,Narsingi,24-Feb-23,0,18.8,100.0
Medak,Narsingi,25-Feb-23,0,12.9,92.3
Medak,Narsingi,26-Feb-23,0,7.0,77.7
Medak,Narsingi,27-Feb-23,0,9.6,93.4
Medak,Narsingi,28-Feb-23,0,17.3,81.0
Medak,Nizampet,02-Apr-23,0,19.6,100.0
Medak,Nizampet,02-Aug-23,0,37.3,100.0
Medak,Nizampet,02-Dec-23,0,12.8,100.0
Medak,Nizampet,02-Feb-23,0,58.1,100.0
Medak,Nizampet,02-Jan-23,0,56.2,100.0
Medak,Nizampet,02-Jul-23,0,34.8,100.0
Medak,Nizampet,02-Jun-23,0,22.8,100.0
Medak,Nizampet,02-Mar-23,0,35.1,100.0
Medak,Nizampet,02-May-23,0,27.9,100.0
Medak,Nizampet,02-Nov-23,0,17.9,95.3
Medak,Nizampet,02-Oct-23,0,26.9,100.0
Medak,Nizampet,02-Sep-23,0,39.2,100.0
Medak,Nizampet,13-Feb-23,0,22.4,100.0
Medak,Nizampet,14-Feb-23,0,17.1,100.0
Medak,Nizampet,15-Feb-23,0,12.0,100.0
Medak,Nizampet,16-Feb-23,0,11.6,100.0
Medak,Nizampet,17-Feb-23,0,16.0,100.0
Medak,Nizampet,18-Feb-23,0,21.8,100.0
Medak,Nizampet,19-Feb-23,0,30.1,100.0
Medak,Nizampet,20-Feb-23,0,42.9,100.0
Medak,Nizampet,21-Feb-23,0,23.7,100.0
Medak,Nizampet,22-Feb-23,0,14.7,90.4
Medak,Nizampet,23-Feb-23,0,16.0,100.0
Medak,Nizampet,24-Feb-23,0,21.8,100.0
Medak,Nizampet,25-Feb-23,0,16.0,100.0
Medak,Nizampet,26-Feb-23,0,12.2,93.2
Medak,Nizampet,27-Feb-23,0,10.9,93.2
Medak,Nizampet,28-Feb-23,0,17.3,100.0
Medak,Papannapet,02-Apr-23,0,19.4,95.2
Medak,Papannapet,02-Aug-23,0,29.8,98.0
Medak,Papannapet,02-Dec-23,0,18.1,95.6
Medak,Papannapet,02-Feb-23,0,35.4,93.3
Medak,Papannapet,02-Jan-23,0,31.8,97.5
Medak,Papannapet,02-Jul-23,0,18.1,97.0
Medak,Papannapet,02-Jun-23,0,19.4,83.8
Medak,Papannapet,02-Mar-23,0,25.4,96.2
Medak,Papannapet,02-May-23,0,22.2,94.8
Medak,Papannapet,02-Nov-23,0,21.5,87.8
Medak,Papannapet,02-Oct-23,0,21.7,97.8
Medak,Papannapet,02-Sep-23,0,33.2,98.4
Medak,Papannapet,13-Feb-23,0,19.7,83.8
Medak,Papannapet,14-Feb-23,0,16.7,89.7
Medak,Papannapet,15-Feb-23,0,18.8,91.8
Medak,Papannapet,16-Feb-23,0,14.8,100.0
Medak,Papannapet,17-Feb-23,0,12.4,100.0
Medak,Papannapet,18-Feb-23,0,18.2,100.0
Medak,Papannapet,19-Feb-23,0,23.6,98.5
Medak,Papannapet,20-Feb-23,0,26.3,100.0
Medak,Papannapet,21-Feb-23,0,25.0,100.0
Medak,Papannapet,22-Feb-23,0,19.7,100.0
Medak,Papannapet,23-Feb-23,0,14.1,100.0
Medak,Papannapet,24-Feb-23,0,17.4,100.0
Medak,Papannapet,25-Feb-23,0,18.3,97.8
Medak,Papannapet,26-Feb-23,0,18.8,96.4
Medak,Papannapet,27-Feb-23,0,13.3,96.8
Medak,Papannapet,28-Feb-23,0,16.7,94.9
Medak,Ramayampet,02-Apr-23,0,14.2,100.0
Medak,Ramayampet,02-Aug-23,0,34.7,100.0
Medak,Ramayampet,02-Dec-23,0,12.2,94.8
Medak,Ramayampet,02-Feb-23,0,50.1,100.0
Medak,Ramayampet,02-Jan-23,0,48.0,100.0
Medak,Ramayampet,02-Jul-23,0,32.1,100.0
Medak,Ramayampet,02-Jun-23,0,19.9,100.0
Medak,Ramayampet,02-Mar-23,0,31.0,100.0
Medak,Ramayampet,02-May-23,0,20.9,100.0
Medak,Ramayampet,02-Nov-23,0,13.5,95.0
Medak,Ramayampet,02-Oct-23,0,21.8,94.9
Medak,Ramayampet,02-Sep-23,0,34.0,100.0
Medak,Ramayampet,13-Feb-23,0,17.5,95.2
Medak,Ramayampet,14-Feb-23,0,14.6,90.6
Medak,Ramayampet,15-Feb-23,0,8.1,98.3
Medak,Ramayampet,16-Feb-23,0,11.8,97.2
Medak,Ramayampet,17-Feb-23,0,14.0,95.8
Medak,Ramayampet,18-Feb-23,0,16.2,95.4
Medak,Ramayampet,19-Feb-23,0,25.0,100.0
Medak,Ramayampet,20-Feb-23,0,38.4,100.0
Medak,Ramayampet,21-Feb-23,0,16.8,100.0
Medak,Ramayampet,22-Feb-23,0,12.9,98.5
Medak,Ramayampet,23-Feb-23,0,14.4,100.0
Medak,Ramayampet,24-Feb-23,0,19.6,100.0
Medak,Ramayampet,25-Feb-23,0,11.0,94.3
Medak,Ramayampet,26-Feb-23,0,8.3,84.4
Medak,Ramayampet,27-Feb-23,0,9.6,96.9
Medak,Ramayampet,28-Feb-23,0,16.2,94.4
Medak,Regode,02-Apr-23,0,25.2,57.6
Medak,Regode,02-Aug-23,0,33.8,90.6
Medak,Regode,02-Dec-23,0,16.8,54.8
Medak,Regode,02-Feb-23,0,42.7,87.4
Medak,Regode,02-Jan-23,0,39.8,91.8
Medak,Regode,02-Jul-23,0,26.2,89.2
Medak,Regode,02-Jun-23,0,21.2,79.7
Medak,Regode,02-Mar-23,0,31.2,74.0
Medak,Regode,02-May-23,0,21.8,67.6
Medak,Regode,02-Nov-23,0,19.5,68.9
Medak,Regode,02-Oct-23,0,24.5,71.5
Medak,Regode,02-Sep-23,0,31.4,79.2
Medak,Regode,13-Feb-23,0,23.1,68.7
Medak,Regode,14-Feb-23,0,21.6,57.1
Medak,Regode,15-Feb-23,0,18.6,56.2
Medak,Regode,16-Feb-23,0,17.7,60.8
Medak,Regode,17-Feb-23,0,19.6,52.0
Medak,Regode,18-Feb-23,0,20.6,70.3
Medak,Regode,19-Feb-23,0,24.7,90.2
Medak,Regode,20-Feb-23,0,29.4,89.7
Medak,Regode,21-Feb-23,0,22.7,72.6
Medak,Regode,22-Feb-23,0,17.8,66.0
Medak,Regode,23-Feb-23,0,18.8,64.3
Medak,Regode,24-Feb-23,0,17.1,69.4
Medak,Regode,25-Feb-23,0,17.1,67.8
Medak,Regode,26-Feb-23,0,14.7,55.9
Medak,Regode,27-Feb-23,0,14.3,56.4
Medak,Regode,28-Feb-23,0,18.5,64.4
Medak,Shankarampet_A,02-Apr-23,0,23.8,89.4
Medak,Shankarampet_A,02-Aug-23,0,32.2,99.9
Medak,Shankarampet_A,02-Dec-23,0,10.5,81.3
Medak,Shankarampet_A,02-Feb-23,0,39.1,100.0
Medak,Shankarampet_A,02-Jan-23,0,38.8,99.9
Medak,Shankarampet_A,02-Jul-23,0,24.8,99.9
Medak,Shankarampet_A,02-Jun-23,0,15.7,94.8
Medak,Shankarampet_A,02-Mar-23,0,32.8,99.9
Medak,Shankarampet_A,02-May-23,0,20.2,94.2
Medak,Shankarampet_A,02-Nov-23,0,23.0,94.1
Medak,Shankarampet_A,02-Oct-23,0,20.6,97.1
Medak,Shankarampet_A,02-Sep-23,0,28.0,99.9
Medak,Shankarampet_A,13-Feb-23,0,21.2,89.4
Medak,Shankarampet_A,14-Feb-23,0,20.3,84.0
Medak,Shankarampet_A,15-Feb-23,0,12.0,87.5
Medak,Shankarampet_A,16-Feb-23,0,12.7,80.7
Medak,Shankarampet_A,17-Feb-23,0,13.3,77.1
Medak,Shankarampet_A,18-Feb-23,0,20.3,76.6
Medak,Shankarampet_A,19-Feb-23,0,22.8,100.0
Medak,Shankarampet_A,20-Feb-23,0,31.6,100.0
Medak,Shankarampet_A,21-Feb-23,0,16.2,88.8
Medak,Shankarampet_A,22-Feb-23,0,16.5,88.1
Medak,Shankarampet_A,23-Feb-23,0,11.8,88.2
Medak,Shankarampet_A,24-Feb-23,0,14.0,94.8
Medak,Shankarampet_A,25-Feb-23,0,12.8,81.9
Medak,Shankarampet_A,26-Feb-23,0,10.6,81.3
Medak,Shankarampet_A,27-Feb-23,0,10.0,76.5
Medak,Shankarampet_A,28-Feb-23,0,14.0,88.2
Medak,Shankarampet_R,02-Apr-23,0,24.0,78.4
Medak,Shankarampet_R,02-Aug-23,0,34.2,85.9
Medak,Shankarampet_R,02-Dec-23,0,16.7,88.3
Medak,Shankarampet_R,02-Feb-23,0,42.6,79.7
Medak,Shankarampet_R,02-Jan-23,0,41.8,81.6
Medak,Shankarampet_R,02-Jul-23,0,27.5,80.6
Medak,Shankarampet_R,02-Jun-23,0,26.0,66.7
Medak,Shankarampet_R,02-Mar-23,0,29.8,85.7
Medak,Shankarampet_R,02-May-23,0,26.1,77.6
Medak,Shankarampet_R,02-Nov-23,0,16.6,89.6
Medak,Shankarampet_R,02-Oct-23,0,25.6,87.3
Medak,Shankarampet_R,02-Sep-23,0,31.9,84.3
Medak,Shankarampet_R,13-Feb-23,0,19.4,91.1
Medak,Shankarampet_R,14-Feb-23,0,20.9,85.3
Medak,Shankarampet_R,15-Feb-23,0,17.7,93.3
Medak,Shankarampet_R,16-Feb-23,0,13.4,80.7
Medak,Shankarampet_R,17-Feb-23,0,19.3,84.7
Medak,Shankarampet_R,18-Feb-23,0,24.1,73.2
Medak,Shankarampet_R,19-Feb-23,0,27.4,88.5
Medak,Shankarampet_R,20-Feb-23,0,35.6,88.4
Medak,Shankarampet_R,21-Feb-23,0,25.2,82.1
Medak,Shankarampet_R,22-Feb-23,0,21.2,68.1
Medak,Shankarampet_R,23-Feb-23,0,18.5,79.6
Medak,Shankarampet_R,24-Feb-23,0,23.4,79.9
Medak,Shankarampet_R,25-Feb-23,0,19.4,72.7
Medak,Shankarampet_R,26-Feb-23,0,16.6,79.9
Medak,Shankarampet_R,27-Feb-23,0,14.6,71.3
Medak,Shankarampet_R,28-Feb-23,0,22.2,70.8
