District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Narayanpet,Kosgi,25-Mar-23,0.0,20.7,86.0
Narayanpet,Kosgi,26-Mar-23,0.0,26.2,87.5
Narayanpet,Kosgi,27-Mar-23,0.0,15.0,89.8
Narayanpet,Kosgi,28-Mar-23,0.0,12.5,87.8
Narayanpet,Kosgi,29-Mar-23,0.0,8.9,100.0
Narayanpet,Kosgi,30-Mar-23,0.0,10.7,100.0
Narayanpet,Kosgi,31-Mar-23,0.0,11.7,71.7
Narayanpet,Krishna,03-Apr-23,0.0,22.8,63.0
Narayanpet,Krishna,03-Aug-23,0.0,26.4,68.7
Narayanpet,Krishna,03-Dec-23,0.0,31.0,89.3
Narayanpet,Krishna,03-Feb-23,0.0,23.9,78.8
Narayanpet,Krishna,03-Jan-23,0.0,23.1,69.6
Narayanpet,Krishna,03-Jul-23,0.0,21.8,61.9
Narayanpet,Krishna,03-Jun-23,0.0,24.3,67.2
Narayanpet,Krishna,03-Mar-23,0.0,21.4,66.6
Narayanpet,Krishna,03-May-23,0.0,18.8,66.7
Narayanpet,Krishna,03-Nov-23,0.0,26.4,68.7
Narayanpet,Krishna,03-Oct-23,0.0,22.4,65.7
Narayanpet,Krishna,03-Sep-23,0.0,22.8,64.5
Narayanpet,Krishna,13-Mar-23,0.0,22.9,79.1
Narayanpet,Krishna,14-Mar-23,0.0,16.6,62.8
Narayanpet,Krishna,15-Mar-23,0.0,15.6,59.1
Narayanpet,Krishna,16-Mar-23,0.0,25.1,83.0
Narayanpet,Krishna,17-Mar-23,4.0,44.9,100.0
Narayanpet,Krishna,18-Mar-23,0.0,71.5,98.1
Narayanpet,Krishna,19-Mar-23,2.5,76.2,99.6
Narayanpet,Krishna,20-Mar-23,0.0,40.6,100.0
Narayanpet,Krishna,21-Mar-23,0.0,18.0,77.1
Narayanpet,Krishna,22-Mar-23,0.0,26.6,70.4
Narayanpet,Krishna,23-Mar-23,0.0,27.9,60.4
Narayanpet,Krishna,24-Mar-23,0.0,23.5,67.0
Narayanpet,Krishna,25-Mar-23,0.0,26.5,75.6
Narayanpet,Krishna,26-Mar-23,0.0,30.8,85.3
Narayanpet,Krishna,27-Mar-23,0.0,23.8,78.7
Narayanpet,Krishna,28-Mar-23,0.0,23.8,53.6
Narayanpet,Krishna,29-Mar-23,0.0,16.1,80.6
Narayanpet,Krishna,30-Mar-23,0.0,21.1,80.7
Narayanpet,Krishna,31-Mar-23,0.0,20.8,61.9
Narayanpet,Maddur,03-Apr-23,0.0,26.8,83.1
Narayanpet,Maddur,03-Aug-23,0.0,35.6,81.3
Narayanpet,Maddur,03-Dec-23,0.0,30.6,96.2
Narayanpet,Maddur,03-Feb-23,0.0,26.1,90.1
Narayanpet,Maddur,03-Jan-23,0.0,24.0,89.2
Narayanpet,Maddur,03-Jul-23,0.0,25.0,76.7
Narayanpet,Maddur,03-Jun-23,0.0,25.0,83.3
Narayanpet,Maddur,03-Mar-23,0.0,26.4,83.5
Narayanpet,Maddur,03-May-23,0.0,23.4,68.6
Narayanpet,Maddur,03-Nov-23,0.0,27.8,83.4
Narayanpet,Maddur,03-Oct-23,0.0,25.7,88.8
Narayanpet,Maddur,03-Sep-23,0.0,23.6,76.5
Narayanpet,Maddur,13-Mar-23,0.0,26.4,90.2
Narayanpet,Maddur,14-Mar-23,0.0,18.0,75.1
Narayanpet,Maddur,15-Mar-23,0.0,20.3,76.7
Narayanpet,Maddur,16-Mar-23,0.0,27.1,89.7
Narayanpet,Maddur,17-Mar-23,11.5,49.0,99.9
Narayanpet,Maddur,18-Mar-23,0.0,70.3,99.9
Narayanpet,Maddur,19-Mar-23,24.2,61.4,99.9
Narayanpet,Maddur,20-Mar-23,0.0,42.7,99.9
Narayanpet,Maddur,21-Mar-23,0.0,30.3,95.1
Narayanpet,Maddur,22-Mar-23,0.0,27.1,91.8
Narayanpet,Maddur,23-Mar-23,0.0,32.0,70.1
Narayanpet,Maddur,24-Mar-23,0.0,26.6,90.1
Narayanpet,Maddur,25-Mar-23,0.0,30.0,96.3
Narayanpet,Maddur,26-Mar-23,0.0,37.5,96.2
Narayanpet,Maddur,27-Mar-23,0.0,25.9,96.2
Narayanpet,Maddur,28-Mar-23,0.0,24.5,83.7
Narayanpet,Maddur,29-Mar-23,0.0,19.6,91.4
Narayanpet,Maddur,30-Mar-23,0.0,22.4,89.1
Narayanpet,Maddur,31-Mar-23,0.0,23.8,80.7
Narayanpet,Maganoor,03-Apr-23,0.0,26.1,77.4
Narayanpet,Maganoor,03-Aug-23,0.0,27.5,83.0
Narayanpet,Maganoor,03-Dec-23,0.0,31.6,89.0
Narayanpet,Maganoor,03-Feb-23,0.0,23.4,86.1
Narayanpet,Maganoor,03-Jan-23,0.0,24.8,79.1
Narayanpet,Maganoor,03-Jul-23,0.0,26.8,79.1
Narayanpet,Maganoor,03-Jun-23,0.0,25.5,82.8
Narayanpet,Maganoor,03-Mar-23,0.0,26.1,79.6
Narayanpet,Maganoor,03-May-23,0.0,20.0,77.4
Narayanpet,Maganoor,03-Nov-23,0.0,28.9,77.4
Narayanpet,Maganoor,03-Oct-23,0.0,18.3,78.3
Narayanpet,Maganoor,03-Sep-23,0.0,24.3,72.8
Narayanpet,Maganoor,13-Mar-23,0.0,22.7,85.3
Narayanpet,Maganoor,14-Mar-23,0.0,21.6,73.2
Narayanpet,Maganoor,15-Mar-23,0.0,19.5,63.6
Narayanpet,Maganoor,16-Mar-23,0.0,27.1,86.9
Narayanpet,Maganoor,17-Mar-23,11.4,41.4,100.0
Narayanpet,Maganoor,18-Mar-23,0.0,64.1,97.2
Narayanpet,Maganoor,19-Mar-23,5.0,68.5,100.0
Narayanpet,Maganoor,20-Mar-23,0.0,38.5,88.9
Narayanpet,Maganoor,21-Mar-23,0.0,18.5,77.0
Narayanpet,Maganoor,22-Mar-23,0.0,29.3,80.7
Narayanpet,Maganoor,23-Mar-23,0.0,33.7,65.9
Narayanpet,Maganoor,24-Mar-23,0.0,29.1,68.7
Narayanpet,Maganoor,25-Mar-23,0.0,27.1,83.8
Narayanpet,Maganoor,26-Mar-23,0.0,35.3,91.4
Narayanpet,Maganoor,27-Mar-23,0.0,26.4,87.3
Narayanpet,Maganoor,28-Mar-23,0.0,22.5,62.6
Narayanpet,Maganoor,29-Mar-23,0.0,18.0,87.8
Narayanpet,Maganoor,30-Mar-23,0.0,23.2,80.7
Narayanpet,Maganoor,31-Mar-23,0.0,23.2,66.9
Narayanpet,Makthal,03-Apr-23,0.0,17.3,48.0
Narayanpet,Makthal,03-Aug-23,0.0,18.6,53.8
Narayanpet,Makthal,03-Dec-23,0.0,21.2,88.0
Narayanpet,Makthal,03-Feb-23,0.0,16.7,68.4
Narayanpet,Makthal,03-Jan-23,0.0,15.4,55.2
Narayanpet,Makthal,03-Jul-23,0.0,15.6,45.3
Narayanpet,Makthal,03-Jun-23,0.0,13.9,62.2
Narayanpet,Makthal,03-Mar-23,0.0,16.7,68.9
Narayanpet,Makthal,03-May-23,0.0,9.7,48.0
Narayanpet,Makthal,03-Nov-23,0.0,18.6,68.7
Narayanpet,Makthal,03-Oct-23,0.0,13.4,54.7
Narayanpet,Makthal,03-Sep-23,0.0,14.9,55.6
Narayanpet,Makthal,13-Mar-23,0.0,13.2,66.7
Narayanpet,Makthal,14-Mar-23,0.0,7.9,52.3
Narayanpet,Makthal,15-Mar-23,0.0,11.1,49.7
Narayanpet,Makthal,16-Mar-23,0.0,19.2,79.7
Narayanpet,Makthal,17-Mar-23,15.3,35.3,100.0
Narayanpet,Makthal,18-Mar-23,2.0,74.2,100.0
Narayanpet,Makthal,19-Mar-23,6.0,70.9,100.0
Narayanpet,Makthal,20-Mar-23,0.0,33.5,100.0
Narayanpet,Makthal,21-Mar-23,0.0,17.3,77.1
Narayanpet,Makthal,22-Mar-23,0.0,18.2,65.9
Narayanpet,Makthal,23-Mar-23,0.0,22.1,52.3
Narayanpet,Makthal,24-Mar-23,0.0,17.5,68.4
Narayanpet,Makthal,25-Mar-23,0.0,19.1,75.2
Narayanpet,Makthal,26-Mar-23,0.0,26.0,82.4
Narayanpet,Makthal,27-Mar-23,0.0,17.7,83.9
Narayanpet,Makthal,28-Mar-23,0.0,15.6,62.9
Narayanpet,Makthal,29-Mar-23,0.0,11.3,82.6
Narayanpet,Makthal,30-Mar-23,0.0,12.5,83.4
Narayanpet,Makthal,31-Mar-23,0.0,14.5,66.2
Narayanpet,Marikal,03-Apr-23,0.0,26.8,55.9
Narayanpet,Marikal,03-Aug-23,0.0,32.1,56.3
Narayanpet,Marikal,03-Dec-23,0.0,33.6,85.7
Narayanpet,Marikal,03-Feb-23,0.0,24.3,71.8
Narayanpet,Marikal,03-Jan-23,0.0,23.5,65.1
Narayanpet,Marikal,03-Jul-23,0.0,24.6,55.8
Narayanpet,Marikal,03-Jun-23,0.0,22.5,58.5
Narayanpet,Marikal,03-Mar-23,0.0,24.9,60.8
Narayanpet,Marikal,03-May-23,0.0,22.5,55.4
Narayanpet,Marikal,03-Nov-23,0.0,26.8,65.6
Narayanpet,Marikal,03-Oct-23,0.0,24.9,67.7
Narayanpet,Marikal,03-Sep-23,0.0,25.6,68.5
Narayanpet,Marikal,13-Mar-23,0.0,22.5,67.1
Narayanpet,Marikal,14-Mar-23,0.0,15.2,59.4
Narayanpet,Marikal,15-Mar-23,0.0,20.2,59.4
Narayanpet,Marikal,16-Mar-23,0.0,23.1,81.7
Narayanpet,Marikal,17-Mar-23,14.6,49.0,100.0
Narayanpet,Marikal,18-Mar-23,0.0,68.0,91.6
Narayanpet,Marikal,19-Mar-23,0.0,66.6,91.7
Narayanpet,Marikal,20-Mar-23,0.0,42.4,87.7
Narayanpet,Marikal,21-Mar-23,0.0,29.9,76.3
Narayanpet,Marikal,22-Mar-23,0.0,30.5,68.9
Narayanpet,Marikal,23-Mar-23,0.0,32.4,61.6
Narayanpet,Marikal,24-Mar-23,0.0,24.6,82.6
Narayanpet,Marikal,25-Mar-23,0.0,30.5,79.1
Narayanpet,Marikal,26-Mar-23,0.0,40.6,80.0
Narayanpet,Marikal,27-Mar-23,0.0,28.3,83.9
Narayanpet,Marikal,28-Mar-23,0.0,24.6,62.9
Narayanpet,Marikal,29-Mar-23,0.0,19.8,82.6
Narayanpet,Marikal,30-Mar-23,0.0,23.3,83.4
Narayanpet,Marikal,31-Mar-23,0.0,23.3,66.2
Narayanpet,Narayanpet,03-Apr-23,0.0,16.0,71.1
Narayanpet,Narayanpet,03-Aug-23,0.0,21.2,63.2
Narayanpet,Narayanpet,03-Dec-23,0.0,19.5,95.6
Narayanpet,Narayanpet,03-Feb-23,0.0,14.6,81.9
Narayanpet,Narayanpet,03-Jan-23,0.0,14.2,83.5
Narayanpet,Narayanpet,03-Jul-23,0.0,14.8,69.0
Narayanpet,Narayanpet,03-Jun-23,0.0,14.8,76.3
Narayanpet,Narayanpet,03-Mar-23,0.0,15.3,81.9
Narayanpet,Narayanpet,03-May-23,0.0,10.8,74.8
Narayanpet,Narayanpet,03-Nov-23,0.0,15.5,82.0
Narayanpet,Narayanpet,03-Oct-23,0.0,14.2,81.9
Narayanpet,Narayanpet,03-Sep-23,0.0,14.2,81.9
Narayanpet,Narayanpet,13-Mar-23,0.0,13.3,84.7
Narayanpet,Narayanpet,14-Mar-23,0.0,6.4,68.5
Narayanpet,Narayanpet,15-Mar-23,0.0,9.2,74.7
Narayanpet,Narayanpet,16-Mar-23,0.0,16.2,90.1
Narayanpet,Narayanpet,17-Mar-23,20.8,35.9,100.0
Narayanpet,Narayanpet,18-Mar-23,0.5,58.0,100.0
Narayanpet,Narayanpet,19-Mar-23,0.3,60.4,96.4
Narayanpet,Narayanpet,20-Mar-23,0.0,24.2,89.5
Narayanpet,Narayanpet,21-Mar-23,0.0,15.5,81.5
Narayanpet,Narayanpet,22-Mar-23,0.0,14.8,82.5
Narayanpet,Narayanpet,23-Mar-23,0.0,18.8,68.9
Narayanpet,Narayanpet,24-Mar-23,0.0,13.1,82.5
Narayanpet,Narayanpet,25-Mar-23,0.0,17.7,89.5
Narayanpet,Narayanpet,26-Mar-23,0.0,21.5,89.7
Narayanpet,Narayanpet,27-Mar-23,0.0,13.7,89.5
Narayanpet,Narayanpet,28-Mar-23,0.0,12.4,69.4
Narayanpet,Narayanpet,29-Mar-23,0.0,8.5,90.4
Narayanpet,Narayanpet,30-Mar-23,0.0,10.6,89.5
Narayanpet,Narayanpet,31-Mar-23,0.0,11.8,75.8
Narayanpet,Narva,03-Apr-23,0.0,24.5,74.6
Narayanpet,Narva,03-Aug-23,0.0,29.8,70.7
Narayanpet,Narva,03-Dec-23,0.0,31.4,83.9
Narayanpet,Narva,03-Feb-23,0.0,25.2,79.7
Narayanpet,Narva,03-Jan-23,0.0,23.0,76.2
Narayanpet,Narva,03-Jul-23,0.0,22.8,74.1
Narayanpet,Narva,03-Jun-23,0.0,23.6,75.4
Narayanpet,Narva,03-Mar-23,0.0,23.9,78.0
Narayanpet,Narva,03-May-23,0.0,19.7,73.7
Narayanpet,Narva,03-Nov-23,0.0,24.8,74.2
Narayanpet,Narva,03-Oct-23,0.0,23.2,77.1
Narayanpet,Narva,03-Sep-23,0.0,23.9,73.3
Narayanpet,Narva,13-Mar-23,0.0,23.2,79.0
Narayanpet,Narva,14-Mar-23,0.0,15.4,74.5
Narayanpet,Narva,15-Mar-23,0.0,18.2,70.2
Narayanpet,Narva,16-Mar-23,0.0,26.5,78.2
Narayanpet,Narva,17-Mar-23,24.3,45.3,91.7
Narayanpet,Narva,18-Mar-23,0.0,62.8,89.4
Narayanpet,Narva,19-Mar-23,17.0,63.8,89.9
Narayanpet,Narva,20-Mar-23,0.0,39.9,83.6
Narayanpet,Narva,21-Mar-23,0.0,24.9,82.1
Narayanpet,Narva,22-Mar-23,0.0,25.8,80.3
Narayanpet,Narva,23-Mar-23,0.0,31.7,72.4
Narayanpet,Narva,24-Mar-23,0.0,24.1,80.8
Narayanpet,Narva,25-Mar-23,0.0,25.4,78.0
Narayanpet,Narva,26-Mar-23,0.0,40.3,80.9
Narayanpet,Narva,27-Mar-23,0.0,26.7,79.1
Narayanpet,Narva,28-Mar-23,0.0,22.8,71.2
Narayanpet,Narva,29-Mar-23,0.0,20.2,78.2
Narayanpet,Narva,30-Mar-23,0.0,21.5,78.7
Narayanpet,Narva,31-Mar-23,0.0,22.8,66.5
Narayanpet,Utkoor,03-Apr-23,0.0,18.5,68.9
Narayanpet,Utkoor,03-Aug-23,0.0,23.7,70.7
Narayanpet,Utkoor,03-Dec-23,0.0,34.3,90.8
Narayanpet,Utkoor,03-Feb-23,0.0,17.9,81.9
Narayanpet,Utkoor,03-Jan-23,0.0,16.3,74.9
Narayanpet,Utkoor,03-Jul-23,0.0,17.9,61.7
Narayanpet,Utkoor,03-Jun-23,0.0,17.2,70.9
Narayanpet,Utkoor,03-Mar-23,0.0,18.3,74.8
Narayanpet,Utkoor,03-May-23,0.0,17.2,74.8
Narayanpet,Utkoor,03-Nov-23,0.0,19.2,75.3
Narayanpet,Utkoor,03-Oct-23,0.0,18.5,76.6
Narayanpet,Utkoor,03-Sep-23,0.0,16.5,68.9
Narayanpet,Utkoor,13-Mar-23,0.0,13.9,85.4
Narayanpet,Utkoor,14-Mar-23,0.0,11.2,68.4
Narayanpet,Utkoor,15-Mar-23,0.0,14.5,68.9
Narayanpet,Utkoor,16-Mar-23,0.0,21.0,83.7
Narayanpet,Utkoor,17-Mar-23,15.1,49.8,99.9
Narayanpet,Utkoor,18-Mar-23,1.1,70.4,96.3
Narayanpet,Utkoor,19-Mar-23,0.3,67.6,98.1
Narayanpet,Utkoor,20-Mar-23,0.0,35.5,80.5
Narayanpet,Utkoor,21-Mar-23,0.0,20.1,81.5
Narayanpet,Utkoor,22-Mar-23,0.0,20.3,77.7
Narayanpet,Utkoor,23-Mar-23,0.0,24.6,68.9
Narayanpet,Utkoor,24-Mar-23,0.0,19.2,75.5
Narayanpet,Utkoor,25-Mar-23,0.0,30.0,77.1
Narayanpet,Utkoor,26-Mar-23,0.0,41.6,89.7
Narayanpet,Utkoor,27-Mar-23,0.0,29.6,89.5
Narayanpet,Utkoor,28-Mar-23,0.0,20.8,69.4
Narayanpet,Utkoor,29-Mar-23,0.0,16.1,90.4
Narayanpet,Utkoor,30-Mar-23,0.0,19.1,89.5
Narayanpet,Utkoor,31-Mar-23,0.0,20.1,75.8
Nirmal,Basar,03-Apr-23,0.0,26.7,77.8
Nirmal,Basar,03-Aug-23,0.0,40.5,84.7
Nirmal,Basar,03-Dec-23,0.0,31.9,83.7
Nirmal,Basar,03-Feb-23,0.0,28.4,80.8
Nirmal,Basar,03-Jan-23,0.0,30.1,81.9
Nirmal,Basar,03-Jul-23,0.0,27.3,74.3
Nirmal,Basar,03-Jun-23,0.0,26.4,82.1
Nirmal,Basar,03-Mar-23,0.0,32.3,81.8
Nirmal,Basar,03-May-23,0.0,32.1,77.3
Nirmal,Basar,03-Nov-23,0.0,28.2,80.9
Nirmal,Basar,03-Oct-23,0.0,23.4,70.5
Nirmal,Basar,03-Sep-23,0.0,35.6,85.2
Nirmal,Basar,13-Mar-23,0.0,33.4,81.7
Nirmal,Basar,14-Mar-23,0.0,36.0,76.9
Nirmal,Basar,15-Mar-23,0.0,28.2,74.7
Nirmal,Basar,16-Mar-23,0.0,37.2,69.2
Nirmal,Basar,17-Mar-23,14.8,39.8,95.3
Nirmal,Basar,18-Mar-23,0.0,54.1,96.7
Nirmal,Basar,19-Mar-23,2.0,57.8,98.2
Nirmal,Basar,20-Mar-23,0.0,49.9,97.8
Nirmal,Basar,21-Mar-23,0.0,36.3,88.7
Nirmal,Basar,22-Mar-23,0.0,28.9,73.0
Nirmal,Basar,23-Mar-23,0.0,33.4,87.7
Nirmal,Basar,24-Mar-23,0.0,36.9,87.2
Nirmal,Basar,25-Mar-23,0.0,34.7,81.0
Nirmal,Basar,26-Mar-23,0.0,41.2,85.3
Nirmal,Basar,27-Mar-23,0.0,39.0,80.2
Nirmal,Basar,28-Mar-23,0.0,27.0,74.8
Nirmal,Basar,29-Mar-23,0.0,27.0,85.7
Nirmal,Basar,30-Mar-23,0.0,37.7,84.0
Nirmal,Basar,31-Mar-23,0.0,31.8,73.4
Nirmal,Bhainsa,03-Apr-23,0.0,33.7,85.3
Nirmal,Bhainsa,03-Aug-23,0.0,39.2,85.8
Nirmal,Bhainsa,03-Dec-23,0.0,33.6,82.7
Nirmal,Bhainsa,03-Feb-23,0.0,32.5,89.3
Nirmal,Bhainsa,03-Jan-23,0.0,35.0,88.8
Nirmal,Bhainsa,03-Jul-23,0.0,31.8,80.9
Nirmal,Bhainsa,03-Jun-23,0.0,29.6,84.7
Nirmal,Bhainsa,03-Mar-23,0.0,34.3,88.8
Nirmal,Bhainsa,03-May-23,0.0,31.2,89.0
Nirmal,Bhainsa,03-Nov-23,0.0,27.6,79.9
Nirmal,Bhainsa,03-Oct-23,0.0,27.8,79.0
Nirmal,Bhainsa,03-Sep-23,0.0,30.9,84.5
Nirmal,Bhainsa,13-Mar-23,0.0,31.2,85.1
Nirmal,Bhainsa,14-Mar-23,0.0,29.2,82.1
Nirmal,Bhainsa,15-Mar-23,0.0,24.5,80.1
Nirmal,Bhainsa,16-Mar-23,0.0,39.2,71.3
Nirmal,Bhainsa,17-Mar-23,1.4,46.1,96.8
Nirmal,Bhainsa,18-Mar-23,0.0,60.7,96.9
Nirmal,Bhainsa,19-Mar-23,12.7,55.5,99.9
Nirmal,Bhainsa,20-Mar-23,0.5,46.9,96.2
Nirmal,Bhainsa,21-Mar-23,0.0,39.5,95.9
Nirmal,Bhainsa,22-Mar-23,0.0,30.9,79.0
Nirmal,Bhainsa,23-Mar-23,0.0,33.7,89.0
Nirmal,Bhainsa,24-Mar-23,0.0,34.0,84.7
Nirmal,Bhainsa,25-Mar-23,0.0,34.7,87.3
Nirmal,Bhainsa,26-Mar-23,0.0,41.8,90.1
Nirmal,Bhainsa,27-Mar-23,0.0,40.4,83.7
Nirmal,Bhainsa,28-Mar-23,0.0,23.8,82.3
Nirmal,Bhainsa,29-Mar-23,0.0,22.7,90.1
Nirmal,Bhainsa,30-Mar-23,0.0,33.8,97.0
Nirmal,Bhainsa,31-Mar-23,0.0,29.4,72.5
Nirmal,Dastuarabad,03-Apr-23,0.0,26.0,86.9
Nirmal,Dastuarabad,03-Aug-23,0.0,30.1,79.5
Nirmal,Dastuarabad,03-Dec-23,0.0,28.5,85.9
Nirmal,Dastuarabad,03-Feb-23,0.0,26.6,87.7
Nirmal,Dastuarabad,03-Jan-23,0.0,28.5,85.1
Nirmal,Dastuarabad,03-Jul-23,0.0,23.2,79.0
Nirmal,Dastuarabad,03-Jun-23,0.0,23.2,82.2
Nirmal,Dastuarabad,03-Mar-23,0.0,26.7,88.9
Nirmal,Dastuarabad,03-May-23,0.0,24.8,83.0
Nirmal,Dastuarabad,03-Nov-23,0.0,23.0,85.9
Nirmal,Dastuarabad,03-Oct-23,0.0,19.2,78.8
Nirmal,Dastuarabad,03-Sep-23,0.0,24.8,82.8
Nirmal,Dastuarabad,13-Mar-23,0.0,26.6,77.6
Nirmal,Dastuarabad,14-Mar-23,0.0,28.0,80.5
Nirmal,Dastuarabad,15-Mar-23,0.0,23.8,78.6
Nirmal,Dastuarabad,16-Mar-23,0.0,30.9,72.0
Nirmal,Dastuarabad,17-Mar-23,4.2,45.6,100.0
Nirmal,Dastuarabad,18-Mar-23,0.3,54.6,94.5
Nirmal,Dastuarabad,19-Mar-23,4.1,39.5,100.0
Nirmal,Dastuarabad,20-Mar-23,0.0,34.7,92.8
Nirmal,Dastuarabad,21-Mar-23,0.0,34.9,100.0
Nirmal,Dastuarabad,22-Mar-23,0.0,27.4,91.1
Nirmal,Dastuarabad,23-Mar-23,0.0,34.0,91.6
Nirmal,Dastuarabad,24-Mar-23,0.0,23.0,90.9
Nirmal,Dastuarabad,25-Mar-23,0.0,38.7,91.7
Nirmal,Dastuarabad,26-Mar-23,0.0,45.7,93.4
Nirmal,Dastuarabad,27-Mar-23,0.0,37.5,88.5
Nirmal,Dastuarabad,28-Mar-23,0.0,20.6,83.7
Nirmal,Dastuarabad,29-Mar-23,0.0,19.8,91.7
Nirmal,Dastuarabad,30-Mar-23,0.0,44.7,90.1
Nirmal,Dastuarabad,31-Mar-23,0.0,20.2,93.0
Nirmal,Dilawarpur,03-Apr-23,0.0,27.5,82.5
Nirmal,Dilawarpur,03-Aug-23,0.0,41.6,80.8
Nirmal,Dilawarpur,03-Dec-23,0.0,41.6,89.5
Nirmal,Dilawarpur,03-Feb-23,0.0,29.3,88.8
Nirmal,Dilawarpur,03-Jan-23,0.0,34.5,89.0
Nirmal,Dilawarpur,03-Jul-23,0.0,30.6,79.5
Nirmal,Dilawarpur,03-Jun-23,0.0,27.5,82.1
Nirmal,Dilawarpur,03-Mar-23,0.0,43.6,90.2
Nirmal,Dilawarpur,03-May-23,0.0,29.2,85.2
Nirmal,Dilawarpur,03-Nov-23,0.0,41.8,82.5
Nirmal,Dilawarpur,03-Oct-23,0.0,27.1,75.8
Nirmal,Dilawarpur,03-Sep-23,0.0,30.4,88.5
Nirmal,Dilawarpur,13-Mar-23,0.0,39.7,82.5
Nirmal,Dilawarpur,14-Mar-23,0.0,39.7,85.5
Nirmal,Dilawarpur,15-Mar-23,0.0,23.7,75.3
Nirmal,Dilawarpur,16-Mar-23,0.0,36.4,72.6
Nirmal,Dilawarpur,17-Mar-23,7.3,42.0,99.9
Nirmal,Dilawarpur,18-Mar-23,0.0,60.4,96.9
Nirmal,Dilawarpur,19-Mar-23,2.2,58.0,99.9
Nirmal,Dilawarpur,20-Mar-23,0.0,41.8,83.3
Nirmal,Dilawarpur,21-Mar-23,0.0,30.3,76.7
Nirmal,Dilawarpur,22-Mar-23,0.0,35.8,77.0
Nirmal,Dilawarpur,23-Mar-23,0.0,32.7,76.5
Nirmal,Dilawarpur,24-Mar-23,0.0,37.6,76.3
Nirmal,Dilawarpur,25-Mar-23,0.0,34.0,75.4
Nirmal,Dilawarpur,26-Mar-23,0.0,27.3,76.8
Nirmal,Dilawarpur,27-Mar-23,0.0,33.8,75.9
Nirmal,Dilawarpur,28-Mar-23,0.0,24.1,72.0
Nirmal,Dilawarpur,29-Mar-23,0.0,22.0,75.9
Nirmal,Dilawarpur,30-Mar-23,0.0,30.3,75.7
Nirmal,Dilawarpur,31-Mar-23,0.0,31.8,75.6
Nirmal,Kaddampeddur,03-Apr-23,0.0,26.0,85.1
Nirmal,Kaddampeddur,03-Aug-23,0.0,30.1,79.5
Nirmal,Kaddampeddur,03-Dec-23,0.0,28.5,85.9
Nirmal,Kaddampeddur,03-Feb-23,0.0,26.6,85.9
Nirmal,Kaddampeddur,03-Jan-23,0.0,28.5,85.1
Nirmal,Kaddampeddur,03-Jul-23,0.0,24.8,79.0
Nirmal,Kaddampeddur,03-Jun-23,0.0,23.2,82.6
Nirmal,Kaddampeddur,03-Mar-23,0.0,27.2,89.3
Nirmal,Kaddampeddur,03-May-23,0.0,24.8,83.0
Nirmal,Kaddampeddur,03-Nov-23,0.0,23.6,85.9
Nirmal,Kaddampeddur,03-Oct-23,0.0,22.4,78.8
Nirmal,Kaddampeddur,03-Sep-23,0.0,29.0,82.0
Nirmal,Kaddampeddur,13-Mar-23,0.0,26.6,77.6
Nirmal,Kaddampeddur,14-Mar-23,0.0,28.5,80.5
Nirmal,Kaddampeddur,15-Mar-23,0.0,23.8,78.6
Nirmal,Kaddampeddur,16-Mar-23,0.0,30.9,72.4
Nirmal,Kaddampeddur,17-Mar-23,8.3,45.6,100.0
Nirmal,Kaddampeddur,18-Mar-23,0.0,58.6,99.0
Nirmal,Kaddampeddur,19-Mar-23,7.7,44.6,100.0
Nirmal,Kaddampeddur,20-Mar-23,0.0,34.9,100.0
Nirmal,Kaddampeddur,21-Mar-23,0.0,34.9,100.0
Nirmal,Kaddampeddur,22-Mar-23,0.0,30.4,90.9
Nirmal,Kaddampeddur,23-Mar-23,0.0,26.0,91.4
Nirmal,Kaddampeddur,24-Mar-23,0.0,22.6,98.5
Nirmal,Kaddampeddur,25-Mar-23,0.0,26.3,85.7
Nirmal,Kaddampeddur,26-Mar-23,0.0,40.0,91.7
Nirmal,Kaddampeddur,27-Mar-23,0.0,36.2,86.2
Nirmal,Kaddampeddur,28-Mar-23,0.0,18.9,89.3
Nirmal,Kaddampeddur,29-Mar-23,0.0,20.0,91.7
Nirmal,Kaddampeddur,30-Mar-23,0.0,45.5,98.0
Nirmal,Kaddampeddur,31-Mar-23,0.0,18.5,97.1
Nirmal,Khanpur,03-Apr-23,0.0,30.3,83.9
Nirmal,Khanpur,03-Aug-23,0.0,34.4,85.5
Nirmal,Khanpur,03-Dec-23,0.0,36.1,87.4
Nirmal,Khanpur,03-Feb-23,0.0,29.4,92.4
Nirmal,Khanpur,03-Jan-23,0.0,31.8,85.1
Nirmal,Khanpur,03-Jul-23,0.0,29.1,84.8
Nirmal,Khanpur,03-Jun-23,0.0,30.0,82.9
Nirmal,Khanpur,03-Mar-23,0.0,32.7,92.0
Nirmal,Khanpur,03-May-23,0.0,29.1,88.1
Nirmal,Khanpur,03-Nov-23,0.0,29.7,84.6
Nirmal,Khanpur,03-Oct-23,0.0,26.8,79.0
Nirmal,Khanpur,03-Sep-23,0.0,28.8,90.7
Nirmal,Khanpur,13-Mar-23,0.0,26.2,82.0
Nirmal,Khanpur,14-Mar-23,0.0,32.1,85.7
Nirmal,Khanpur,15-Mar-23,0.0,30.3,80.4
Nirmal,Khanpur,16-Mar-23,0.0,33.6,72.0
Nirmal,Khanpur,17-Mar-23,7.2,43.3,100.0
Nirmal,Khanpur,18-Mar-23,0.0,65.1,97.0
